cotId,name,area,detail_url,page_no
3d99344a-2836-4379-bfef-2ae7806b43db,전포카페거리,부산 부산진구,https://access.visitkorea.or.kr/ms/detail.do?cotId=3d99344a-2836-4379-bfef-2ae7806b43db,13
dcf17407-0e86-4c64-939a-dd081cb53867,[제주올레 17코스] 광령-제주원도심 올레,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=dcf17407-0e86-4c64-939a-dd081cb53867,13
0da2dca8-761f-4a89-9aa4-64994af7008e,마산어시장,경상남도 창원시,https://access.visitkorea.or.kr/ms/detail.do?cotId=0da2dca8-761f-4a89-9aa4-64994af7008e,13
3f9b71b1-568a-49ae-a1fc-f0d5ea41e23c,예천 곤충연구소&곤충생태원,경상북도 예천군,https://access.visitkorea.or.kr/ms/detail.do?cotId=3f9b71b1-568a-49ae-a1fc-f0d5ea41e23c,13
5a9c91a7-9e1e-4a25-b7b1-94c369df6bcd,제주돌문화공원,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=5a9c91a7-9e1e-4a25-b7b1-94c369df6bcd,13
2eb37f1b-e298-433e-9c2e-b34ddadf983f,완도수목원,전라남도 완도군,https://access.visitkorea.or.kr/ms/detail.do?cotId=2eb37f1b-e298-433e-9c2e-b34ddadf983f,13
5ca156cd-be25-432e-a2c8-be26c8502fcf,메이즈랜드,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=5ca156cd-be25-432e-a2c8-be26c8502fcf,13
163866e0-1384-4f90-a3af-731479d9f76e,한림공원,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=163866e0-1384-4f90-a3af-731479d9f76e,13
9b1c4574-49c2-4d77-b1ff-381baf1c6326,못골종합시장 (못골시장),경기도 수원시,https://access.visitkorea.or.kr/ms/detail.do?cotId=9b1c4574-49c2-4d77-b1ff-381baf1c6326,13
bae31674-cec1-4af6-b86e-5f3b7d046548,남해 관음포 이충무공 유적,경상남도 남해군,https://access.visitkorea.or.kr/ms/detail.do?cotId=bae31674-cec1-4af6-b86e-5f3b7d046548,14
